code|name|text
GR059|The climbing perch fresh|The climbing perch fresh contains nutrients such as 0.8 g zat abu, 78.8 g zat air, 2.1 mg zat besi, 0 mcg zat beta-karoten, 84 zat energi, 171 mg zat fosfor, 198.0 mg zat kalium, 68 mg zat kalsium, 4.7 g zat karbohidrat, 0 mcg zat karoten total, 0.6 g zat lemak, 211 mg zat natrium, 1.9 mg zat niasin, 15.2 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.16 mg zat thiamin dan 0 mg zat vitamin c. 
GR060|Pangasius fish fresh|Pangasius fish fresh contains nutrients such as 11.6 g zat abu, 71.3 g zat air, 3.0 mg zat besi, 0 mcg zat beta-karoten, 81 zat energi, 174 mg zat fosfor, 245.9 mg zat kalium, 118 mg zat kalsium, 3.8 g zat karbohidrat, 0 mcg zat karoten total, 1.9 g zat lemak, 46 mg zat natrium, 3.2 mg zat niasin, 11.4 g zat protein, 15 mcg zat retinol, 0.40 mg zat riboflavin, 1.5 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR061|Pomo fish fresh|Pomo fish fresh contains nutrients such as 1.1 g zat abu, 75.5 g zat air, 1.2 mg zat besi, 0 mcg zat beta-karoten, 111 zat energi, 174 mg zat fosfor, 197.0 mg zat kalium, 86 mg zat kalsium, 6.7 g zat karbohidrat, 0 mcg zat karoten total, 3.4 g zat lemak, 91 mg zat natrium, 0.2 mg zat niasin, 13.3 g zat protein, 309 mcg zat retinol, 0.10 mg zat riboflavin, 0.6 mg zat seng, 0 g zat serat, 0.00 mg zat tembaga, 1.03 mg zat thiamin dan 0 mg zat vitamin c. 
GR062|Bagrid catfish fresh|Bagrid catfish fresh contains nutrients such as 1.8 g zat abu, 77.4 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 88 zat energi, 223 mg zat fosfor, 364.0 mg zat kalium, 221 mg zat kalsium, 4.1 g zat karbohidrat, 0 mcg zat karoten total, 0.9 g zat lemak, 24 mg zat natrium, 1.6 mg zat niasin, 15.9 g zat protein, 0 mcg zat retinol, 0.25 mg zat riboflavin, 0.7 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR063|Blue crab fresh|Blue crab fresh contains nutrients such as 0.8 g zat abu, 76.7 g zat air, 0.3 mg zat besi, 0 mcg zat beta-karoten, 96 zat energi, 129 mg zat fosfor, 154.0 mg zat kalium, 9 mg zat kalsium, 2.0 g zat karbohidrat, 0 mcg zat karoten total, 1.1 g zat lemak, 43 mg zat natrium, 1.7 mg zat niasin, 19.5 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.5 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.15 mg zat thiamin dan 0 mg zat vitamin c. 
GR064|Rebon small shrimp fresh|Rebon small shrimp fresh contains nutrients such as 1.7 g zat abu, 75.3 g zat air, 0.2 mg zat besi, 0 mcg zat beta-karoten, 95 zat energi, 354 mg zat fosfor, 294.0 mg zat kalium, 503 mg zat kalsium, 6.5 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 58 mg zat natrium, 1.9 mg zat niasin, 15.8 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 1.60 mg zat tembaga, 0.18 mg zat thiamin dan 0 mg zat vitamin c. 
GR065|Seluang fish fresh|Seluang fish fresh contains nutrients such as 4.0 g zat abu, 65.0 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 204 zat energi, 200 mg zat fosfor, 291.0 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 15.0 g zat lemak, 341 mg zat natrium, 5.6 mg zat niasin, 16.0 g zat protein, 30 mcg zat retinol, 0.00 mg zat riboflavin, 2.6 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR066|Sardine fresh|Sardine fresh contains nutrients such as 0.9 g zat abu, 78.9 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 101 zat energi, 163 mg zat fosfor, 320.0 mg zat kalium, 32 mg zat kalsium, 1.0 g zat karbohidrat, 0 mcg zat karoten total, 4.1 g zat lemak, 50 mg zat natrium, 1.5 mg zat niasin, 15.1 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.02 mg zat thiamin dan 0 mg zat vitamin c. 
GR067|Blackbanded trevally fresh|Blackbanded trevally fresh contains nutrients such as 1.6 g zat abu, 76.1 g zat air, 0.6 mg zat besi, 0 mcg zat beta-karoten, 98 zat energi, 190 mg zat fosfor, 320.0 mg zat kalium, 90 mg zat kalsium, 1.0 g zat karbohidrat, 0 mcg zat karoten total, 1.7 g zat lemak, 90 mg zat natrium, 0.1 mg zat niasin, 19.6 g zat protein, 39 mcg zat retinol, 0.10 mg zat riboflavin, 0.5 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR068|Snakeskin gourami fresh|Snakeskin gourami fresh contains nutrients such as 4.2 g zat abu, 80.0 g zat air, 3.9 mg zat besi, 0 mcg zat beta-karoten, 74 zat energi, 253 mg zat fosfor, 126.1 mg zat kalium, 972 mg zat kalsium, 4.1 g zat karbohidrat, 28 mcg zat karoten total, 1.4 g zat lemak, 554 mg zat natrium, 1.9 mg zat niasin, 10.3 g zat protein, 13 mcg zat retinol, 0.10 mg zat riboflavin, 0.2 mg zat seng, 0.0 g zat serat, 305.20 mg zat tembaga, 0.24 mg zat thiamin dan 0 mg zat vitamin c. 
GR069|Bicolour eel fresh|Bicolour eel fresh contains nutrients such as 1.1 g zat abu, 78.8 g zat air, 1.8 mg zat besi, 0 mcg zat beta-karoten, 82 zat energi, 130 mg zat fosfor, 275.0 mg zat kalium, 145 mg zat kalsium, 2.3 g zat karbohidrat, 0 mcg zat karoten total, 0.4 g zat lemak, 110 mg zat natrium, 1.5 mg zat niasin, 17.4 g zat protein, 581 mcg zat retinol, 0.03 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.64 mg zat thiamin dan 0 mg zat vitamin c. 
GR070|Leopard coral grouper fresh|Leopard coral grouper fresh contains nutrients such as 2.1 g zat abu, 74.7 g zat air, 1.7 mg zat besi, 0 mcg zat beta-karoten, 100 zat energi, 606 mg zat fosfor, 227.0 mg zat kalium, 92 mg zat kalsium, 8.0 g zat karbohidrat, 0 mcg zat karoten total, 1.5 g zat lemak, 202 mg zat natrium, 6.6 mg zat niasin, 13.7 g zat protein, 181 mcg zat retinol, 0.03 mg zat riboflavin, 1.6 mg zat seng, 0.0 g zat serat, 0.20 mg zat tembaga, 0.35 mg zat thiamin dan 0 mg zat vitamin c. 
GR071|Giant snakehead fresh|Giant snakehead fresh contains nutrients such as 2.1 g zat abu, 76.9 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 96 zat energi, 340 mg zat fosfor, 300.0 mg zat kalium, 340 mg zat kalsium, 0.2 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 370 mg zat natrium, 0 mg zat niasin, 19.2 g zat protein, 26 mcg zat retinol, 0 mg zat riboflavin, 2.0 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR072|Sale fish fresh|Sale fish fresh contains nutrients such as 4.0 g zat abu, 81.0 g zat air, 1.7 mg zat besi, 244 mcg zat beta-karoten, 64 zat energi, 78 mg zat fosfor, 0 mg zat kalium, 217 mg zat kalsium, 2.0 g zat karbohidrat, 0 mcg zat karoten total, 1.0 g zat lemak, 231 mg zat natrium, 0 mg zat niasin, 12.0 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.1 mg zat seng, 0.0 g zat serat, 0.37 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR073|Tarmon fish fresh|Tarmon fish fresh contains nutrients such as 0.2 g zat abu, 68.1 g zat air, 1.1 mg zat besi, 0 mcg zat beta-karoten, 151 zat energi, 250 mg zat fosfor, 0 mg zat kalium, 210 mg zat kalsium, 14.1 g zat karbohidrat, 0 mcg zat karoten total, 3.8 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 13.8 g zat protein, 61 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR074|Spiny eel fresh|Spiny eel fresh contains nutrients such as 0.9 g zat abu, 78.2 g zat air, 15.6 mg zat besi, 0 mcg zat beta-karoten, 101 zat energi, 270 mg zat fosfor, 0 mg zat kalium, 321 mg zat kalsium, 3.9 g zat karbohidrat, 0 mcg zat karoten total, 2.6 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 14.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
GR075|Goldstripe sardinella fresh|Goldstripe sardinella fresh contains nutrients such as 1.4 g zat abu, 81.9 g zat air, 1.1 mg zat besi, 0 mcg zat beta-karoten, 73 zat energi, 147 mg zat fosfor, 0 mg zat kalium, 18 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 16.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
GR076|Wallago catfish segar|Wallago catfish segar contains nutrients such as 0.7 g zat abu, 80.0 g zat air, 0.7 mg zat besi, 0 mcg zat beta-karoten, 83 zat energi, 87 mg zat fosfor, 0 mg zat kalium, 27 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 19.1 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR077|Flying fish fresh|Flying fish fresh contains nutrients such as 0.9 g zat abu, 79.9 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 87 zat energi, 136 mg zat fosfor, 0 mg zat kalium, 75 mg zat kalsium, 1.0 g zat karbohidrat, 0 mcg zat karoten total, 2.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 16.0 g zat protein, 6 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR078|Anchovy fresh|Anchovy fresh contains nutrients such as 1.3 g zat abu, 80.9 g zat air, 10.9 mg zat besi, 0 mcg zat beta-karoten, 217 zat energi, 390 mg zat fosfor, 7.0 mg zat kalium, 20 mg zat kalsium, 5.1 g zat karbohidrat, 0 mcg zat karoten total, 1.7 g zat lemak, 3 mg zat natrium, 0 mg zat niasin, 11.0 g zat protein, 0 mcg zat retinol, 0.07 mg zat riboflavin, 2.7 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.45 mg zat thiamin dan 0 mg zat vitamin c. 
GR079|Spotted scat fresh|Spotted scat fresh contains nutrients such as 2.7 g zat abu, 80.2 g zat air, 2.2 mg zat besi, 40 mcg zat beta-karoten, 76 zat energi, 214 mg zat fosfor, 192.0 mg zat kalium, 721 mg zat kalsium, 2.4 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 69 mg zat natrium, 0.2 mg zat niasin, 12.1 g zat protein, 599 mcg zat retinol, 0.25 mg zat riboflavin, 2.9 mg zat seng, 0.0 g zat serat, 1.70 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR080|Mackerel tuna fresh|Mackerel tuna fresh contains nutrients such as 2.9 g zat abu, 79.0 g zat air, 2.2 mg zat besi, 0 mcg zat beta-karoten, 81 zat energi, 292 mg zat fosfor, 202.9 mg zat kalium, 757 mg zat kalsium, 0.7 g zat karbohidrat, 0 mcg zat karoten total, 1.2 g zat lemak, 169 mg zat natrium, 2.4 mg zat niasin, 16.2 g zat protein, 18 mcg zat retinol, 0.10 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR081|Turi fish fresh|Turi fish fresh contains nutrients such as 16.3 g zat abu, 58.5 g zat air, 7.1 mg zat besi, 0 mcg zat beta-karoten, 110 zat energi, 348 mg zat fosfor, 0 mg zat kalium, 479 mg zat kalsium, 11.7 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 11.5 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR082|Tiger prawn giant fresh|Tiger prawn giant fresh contains nutrients such as 1.2 g zat abu, 79.0 g zat air, 0.7 mg zat besi, 3 mcg zat beta-karoten, 81 zat energi, 167 mg zat fosfor, 132.0 mg zat kalium, 87 mg zat kalsium, 3.0 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 95 mg zat natrium, 2.9 mg zat niasin, 16.5 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.24 mg zat thiamin dan 0 mg zat vitamin c. 
GR083|Giant freshwater prawn fresh|Giant freshwater prawn fresh contains nutrients such as 1.3 g zat abu, 85.5 g zat air, 0.3 mg zat besi, 0 mcg zat beta-karoten, 56 zat energi, 20 mg zat fosfor, 210.0 mg zat kalium, 30 mg zat kalsium, 1.2 g zat karbohidrat, 0 mcg zat karoten total, 0.6 g zat lemak, 190 mg zat natrium, 0.1 mg zat niasin, 11.4 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
GR084|Prawn fresh|Prawn fresh contains nutrients such as 3.7 g zat abu, 75.0 g zat air, 8.0 mg zat besi, 4 mcg zat beta-karoten, 91 zat energi, 170 mg zat fosfor, 222.4 mg zat kalium, 136 mg zat kalsium, 0.1 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 178 mg zat natrium, 3.7 mg zat niasin, 21.0 g zat protein, 18 mcg zat retinol, 0.40 mg zat riboflavin, 1.3 mg zat seng, 0.0 g zat serat, 0.30 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
HP001|Chicken egg omelette dish|Chicken egg omelette dish contains nutrients such as 1.0 g zat abu, 61.9 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 251 zat energi, 250 mg zat fosfor, 0 mg zat kalium, 62 mg zat kalsium, 1.4 g zat karbohidrat, 221 mcg zat karoten total, 19.4 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 16.3 g zat protein, 36 mcg zat retinol, 0.00 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
HP002|Duck egg salted raw|Duck egg salted raw contains nutrients such as 2.2 g zat abu, 66.5 g zat air, 1.8 mg zat besi, 13 mcg zat beta-karoten, 179 zat energi, 157 mg zat fosfor, 140.1 mg zat kalium, 120 mg zat kalsium, 4.4 g zat karbohidrat, 0 mcg zat karoten total, 13.3 g zat lemak, 483 mg zat natrium, 0.6 mg zat niasin, 13.6 g zat protein, 253 mcg zat retinol, 0.98 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.28 mg zat thiamin dan 0 mg zat vitamin c. 
HP003|Duck egg omelette dish|Duck egg omelette dish contains nutrients such as 1.2 g zat abu, 55.1 g zat air, 9.2 mg zat besi, 0 mcg zat beta-karoten, 301 zat energi, 600 mg zat fosfor, 0 mg zat kalium, 71 mg zat kalsium, 0.0 g zat karbohidrat, 613 mcg zat karoten total, 23.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 20.0 g zat protein, 122 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.35 mg zat thiamin dan 0 mg zat vitamin c. 
HP004|Fish egg salted raw|Fish egg salted raw contains nutrients such as 5.7 g zat abu, 37.8 g zat air, 15.1 mg zat besi, 0 mcg zat beta-karoten, 358 zat energi, 311 mg zat fosfor, 59.0 mg zat kalium, 48 mg zat kalsium, 9.4 g zat karbohidrat, 0 mcg zat karoten total, 26.4 g zat lemak, 2684 mg zat natrium, 2.1 mg zat niasin, 20.7 g zat protein, 1866 mcg zat retinol, 0.54 mg zat riboflavin, 3.0 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
HP005|Bayau mi balu dish|Bayau mi balu dish contains nutrients such as 0.9 g zat abu, 36.1 g zat air, 0 mg zat besi, 89 mcg zat beta-karoten, 313 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 44.8 g zat karbohidrat, 0 mcg zat karoten total, 12.2 g zat lemak, 0 mg zat natrium, 9.7 mg zat niasin, 6.0 g zat protein, 783 mcg zat retinol, 0.27 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
HP006|Cucuru bayau dish|Cucuru bayau dish contains nutrients such as 1.2 g zat abu, 35.0 g zat air, 0 mg zat besi, 123 mcg zat beta-karoten, 349 zat energi, 0 mg zat fosfor, 0 mg zat kalium, 0 mg zat kalsium, 38.3 g zat karbohidrat, 0 mcg zat karoten total, 18.7 g zat lemak, 0 mg zat natrium, 0.0 mg zat niasin, 6.8 g zat protein, 0 mcg zat retinol, 0.25 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.06 mg zat thiamin dan 0 mg zat vitamin c. 
HP007|Egg kalio dish|Egg kalio dish contains nutrients such as 1.4 g zat abu, 79.0 g zat air, 3.8 mg zat besi, 0 mcg zat beta-karoten, 193 zat energi, 246 mg zat fosfor, 0 mg zat kalium, 148 mg zat kalsium, 9.7 g zat karbohidrat, 3600 mcg zat karoten total, 12.4 g zat lemak, 540 mg zat natrium, 0 mg zat niasin, 10.6 g zat protein, 160 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0 g zat serat, 0 mg zat tembaga, 0.44 mg zat thiamin dan 0 mg zat vitamin c. 
HR001|Free-range egg fresh|Free-range egg fresh contains nutrients such as 0.9 g zat abu, 73.1 g zat air, 4.9 mg zat besi, 23 mcg zat beta-karoten, 174 zat energi, 268 mg zat fosfor, 141.0 mg zat kalium, 68 mg zat kalsium, 1.2 g zat karbohidrat, 125 mcg zat karoten total, 14.0 g zat lemak, 190 mg zat natrium, 0.2 mg zat niasin, 10.8 g zat protein, 203 mcg zat retinol, 0.62 mg zat riboflavin, 1.5 mg zat seng, 0.0 g zat serat, 0.60 mg zat tembaga, 0.78 mg zat thiamin dan 0 mg zat vitamin c. 
HR002|Caged egg fresh|Caged egg fresh contains nutrients such as 0.8 g zat abu, 74.3 g zat air, 3.0 mg zat besi, 22 mcg zat beta-karoten, 154 zat energi, 258 mg zat fosfor, 118.5 mg zat kalium, 86 mg zat kalsium, 0.7 g zat karbohidrat, 104 mcg zat karoten total, 10.8 g zat lemak, 142 mg zat natrium, 0.2 mg zat niasin, 12.4 g zat protein, 61 mcg zat retinol, 0.38 mg zat riboflavin, 1.0 mg zat seng, 0.0 g zat serat, 0.16 mg zat tembaga, 0.12 mg zat thiamin dan 0 mg zat vitamin c. 
HR003|Caged egg yolk fresh|Caged egg yolk fresh contains nutrients such as 1.7 g zat abu, 49.4 g zat air, 7.2 mg zat besi, 63 mcg zat beta-karoten, 355 zat energi, 586 mg zat fosfor, 107.5 mg zat kalium, 147 mg zat kalsium, 0.7 g zat karbohidrat, 0 mcg zat karoten total, 31.9 g zat lemak, 111 mg zat natrium, 0.2 mg zat niasin, 16.3 g zat protein, 606 mcg zat retinol, 0.51 mg zat riboflavin, 2.5 mg zat seng, 0.0 g zat serat, 0.20 mg zat tembaga, 0.27 mg zat thiamin dan 0 mg zat vitamin c. 
HR004|Caged egg white (albumen) fresh|Caged egg white (albumen) fresh contains nutrients such as 0.6 g zat abu, 87.8 g zat air, 0.2 mg zat besi, 0 mcg zat beta-karoten, 50 zat energi, 17 mg zat fosfor, 138.5 mg zat kalium, 6 mg zat kalsium, 0.8 g zat karbohidrat, 0 mcg zat karoten total, 0.0 g zat lemak, 164 mg zat natrium, 0.4 mg zat niasin, 10.8 g zat protein, 0 mcg zat retinol, 0.26 mg zat riboflavin, 0.4 mg zat seng, 0.0 g zat serat, 0.03 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
HR005|Alabio duck egg fresh|Alabio duck egg fresh contains nutrients such as 1.0 g zat abu, 70.0 g zat air, 6.0 mg zat besi, 437 mcg zat beta-karoten, 187 zat energi, 268 mg zat fosfor, 80.0 mg zat kalium, 60 mg zat kalsium, 3.0 g zat karbohidrat, 0 mcg zat karoten total, 14.2 g zat lemak, 115 mg zat natrium, 0.1 mg zat niasin, 11.8 g zat protein, 180 mcg zat retinol, 0.37 mg zat riboflavin, 1.7 mg zat seng, 0.0 g zat serat, 0.60 mg zat tembaga, 1.55 mg zat thiamin dan 0 mg zat vitamin c. 
HR006|Duck egg yolk fresh|Duck egg yolk fresh contains nutrients such as 0.2 g zat abu, 47.0 g zat air, 7.0 mg zat besi, 747 mcg zat beta-karoten, 386 zat energi, 400 mg zat fosfor, 90.7 mg zat kalium, 150 mg zat kalsium, 0.8 g zat karbohidrat, 0 mcg zat karoten total, 35.0 g zat lemak, 106 mg zat natrium, 1.4 mg zat niasin, 17.0 g zat protein, 870 mcg zat retinol, 0.68 mg zat riboflavin, 2.5 mg zat seng, 0.0 g zat serat, 0.09 mg zat tembaga, 0.60 mg zat thiamin dan 0 mg zat vitamin c. 
HR007|Duck egg white (albumen) fresh|Duck egg white (albumen) fresh contains nutrients such as 0.2 g zat abu, 88.0 g zat air, 0.1 mg zat besi, 0 mcg zat beta-karoten, 54 zat energi, 20 mg zat fosfor, 150.2 mg zat kalium, 21 mg zat kalsium, 0.8 g zat karbohidrat, 0 mcg zat karoten total, 0.0 g zat lemak, 184 mg zat natrium, 0.1 mg zat niasin, 11.0 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.1 mg zat seng, 0.0 g zat serat, 0.13 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
HR008|Domestic duck egg fresh|Domestic duck egg fresh contains nutrients such as 1.1 g zat abu, 67.7 g zat air, 5.4 mg zat besi, 471 mcg zat beta-karoten, 187 zat energi, 295 mg zat fosfor, 146.0 mg zat kalium, 64 mg zat kalsium, 7.9 g zat karbohidrat, 375 mcg zat karoten total, 12.4 g zat lemak, 209 mg zat natrium, 0.1 mg zat niasin, 10.9 g zat protein, 378 mcg zat retinol, 0.03 mg zat riboflavin, 1.8 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 1.62 mg zat thiamin dan 0 mg zat vitamin c. 
HR009|Maleo egg fresh|Maleo egg fresh contains nutrients such as 0.8 g zat abu, 36.0 g zat air, 4.3 mg zat besi, 0 mcg zat beta-karoten, 436 zat energi, 120 mg zat fosfor, 333.0 mg zat kalium, 154 mg zat kalsium, 0.4 g zat karbohidrat, 0 mcg zat karoten total, 36.3 g zat lemak, 77 mg zat natrium, 0.2 mg zat niasin, 26.5 g zat protein, 3987 mcg zat retinol, 1.00 mg zat riboflavin, 2.9 mg zat seng, 0 g zat serat, 0.40 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
HR010|Turtle egg fresh|Turtle egg fresh contains nutrients such as 1.2 g zat abu, 7.4 g zat air, 3.4 mg zat besi, 17 mcg zat beta-karoten, 136 zat energi, 282 mg zat fosfor, 115.0 mg zat kalium, 66 mg zat kalsium, 2.7 g zat karbohidrat, 0 mcg zat karoten total, 10.1 g zat lemak, 478 mg zat natrium, 0.0 mg zat niasin, 8.6 g zat protein, 82 mcg zat retinol, 0.02 mg zat riboflavin, 1.4 mg zat seng, 0.0 g zat serat, 0.50 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
HR011|Quail egg fresh|Quail egg fresh contains nutrients such as 0.9 g zat abu, 79.8 g zat air, 3.5 mg zat besi, 80 mcg zat beta-karoten, 116 zat energi, 191 mg zat fosfor, 11.0 mg zat kalium, 65 mg zat kalsium, 1.6 g zat karbohidrat, 0 mcg zat karoten total, 7.0 g zat lemak, 111 mg zat natrium, 0.1 mg zat niasin, 10.7 g zat protein, 95 mcg zat retinol, 0.65 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 0.05 mg zat tembaga, 0.13 mg zat thiamin dan 0 mg zat vitamin c. 
JP001|Ice cream|Ice cream contains nutrients such as 0.8 g zat abu, 62.1 g zat air, 0.1 mg zat besi, 0 mcg zat beta-karoten, 210 zat energi, 99 mg zat fosfor, 193.4 mg zat kalium, 123 mg zat kalsium, 20.6 g zat karbohidrat, 0 mcg zat karoten total, 12.5 g zat lemak, 78 mg zat natrium, 0.1 mg zat niasin, 4.0 g zat protein, 158 mcg zat retinol, 0.23 mg zat riboflavin, 0.7 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.04 mg zat thiamin dan 1 mg zat vitamin c. 
JP002|Hangop|Hangop contains nutrients such as 1.5 g zat abu, 84.0 g zat air, 0.2 mg zat besi, 22 mcg zat beta-karoten, 65 zat energi, 190 mg zat fosfor, 374.4 mg zat kalium, 180 mg zat kalsium, 3.5 g zat karbohidrat, 0 mcg zat karoten total, 1.0 g zat lemak, 126 mg zat natrium, 0.2 mg zat niasin, 10.0 g zat protein, 0 mcg zat retinol, 0.43 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.03 mg zat thiamin dan 0 mg zat vitamin c. 
